fips,resistance,recovery,resilience
29117,0.292113,0.737819,0.90849
29119,0.272368,0.650216,0.891808
29121,0.30267,0.735845,0.910052
29123,0.312899,0.711405,0.908037
29125,0.288783,0.656364,0.895601
29127,0.305489,0.724304,0.909146
29129,0.300713,0.821087,0.920428
29131,0.282039,0.715937,0.90423
29133,0.258742,0.756308,0.907266
29135,0.250359,0.646429,0.887401
29137,0.334184,0.746492,0.915942
29139,0.283449,0.71858,0.904225
29141,0.272675,0.713584,0.901972
29143,0.287045,0.772334,0.912314
29145,0.316845,0.657007,0.899198
29147,0.298414,0.691761,0.902955
29149,0.256537,0.720996,0.901583
29151,0.318876,0.647478,0.898374
29153,0.302088,0.724279,0.90791
29155,0.301971,0.783899,0.916182
29157,0.30627,0.670032,0.900345
29159,0.294944,0.716595,0.906001
29161,0.312237,0.725299,0.909892
29163,0.255325,0.701934,0.898355
29165,0.467382,0.661575,0.92341
29167,0.280867,0.685065,0.89896
29169,0.423513,0.863984,0.938838
29171,0.264584,0.723889,0.902465
29173,0.364606,0.702243,0.9131
29175,0.290183,0.713379,0.904801
29177,0.339891,0.663965,0.90455
29179,0.265739,0.729972,0.904368
29181,0.283695,0.747053,0.907958
29183,0.567898,0.707224,0.942525
29185,0.273133,0.724492,0.904217
29186,0.328058,0.673245,0.903937
29187,0.277865,0.70271,0.901574
29189,0.396716,0.783582,0.927688
29195,0.282921,0.727136,0.905754
29197,0.276486,0.734432,0.906537
29199,0.286258,0.747903,0.909557
29201,0.307862,0.739614,0.911521
29203,0.269317,0.699645,0.898491
29205,0.280786,0.733583,0.907085
29207,0.28424,0.741581,0.907661
29209,0.321826,0.669767,0.902466
29211,0.287861,0.761004,0.911475
29213,0.365074,0.704485,0.914285
29215,0.278225,0.713594,0.903115
29217,0.292483,0.697399,0.902659
29219,0.332563,0.653078,0.900997
29221,0.238918,0.680956,0.891988
29223,0.27562,0.776134,0.911816
29225,0.319755,0.695872,0.905934
29227,0.288946,0.744891,0.909957
29229,0.303976,0.737113,0.910724
29510,0.294782,0.846928,0.922736
30001,0.32954,0.732583,0.912844
30003,0.298258,0.753462,0.911265
30005,0.293786,0.773324,0.91399
30007,0.320391,0.683124,0.90442
30009,0.332926,0.680563,0.906182
30011,0.278026,0.759237,0.909306
30013,0.395535,0.774562,0.926055
30015,0.37338,0.777378,0.924585
30017,0.284368,0.713523,0.903927
30019,0.363939,0.857922,0.931206
30021,0.345698,0.745112,0.916948
30023,0.281509,0.728572,0.905919
30025,0.318112,0.699054,0.90657
30027,0.2897,0.7337,0.907664
30029,0.345393,0.689796,0.908603
30031,0.454564,0.695784,0.925677
30033,0.31648,0.703265,0.905867
30035,0.297643,0.783626,0.915081
30037,0.329028,0.746328,0.914155
30039,0.302826,0.666772,0.898274
30041,0.358257,0.778972,0.922345
30043,0.450713,0.727301,0.927963
30045,0.330098,0.758184,0.916044
30047,0.327853,0.741609,0.913903
30049,0.415544,0.832323,0.934558
30051,0.330569,0.803843,0.921817
30053,0.3118,0.737238,0.91075
30055,0.401921,0.783636,0.928363
30057,0.428152,0.684844,0.919862
30059,0.34889,0.717973,0.913225
30061,0.281326,0.704016,0.901616
30063,0.332396,0.707398,0.910102
30065,0.256662,0.709772,0.898392
30067,0.338726,0.678267,0.905872
30069,0.308114,0.734667,0.90938
30071,0.288021,0.768287,0.91231
30073,0.350349,0.768229,0.920587
30075,0.268577,0.667499,0.894838
30077,0.273996,0.657008,0.892797
30079,0.238104,0.727024,0.900071
30081,0.363663,0.707904,0.914233
30083,0.374434,0.723643,0.917716
30085,0.327509,0.813241,0.922426
30087,0.326994,0.769231,0.916878
30089,0.278525,0.697759,0.900474
30091,0.368443,0.816875,0.927783
30093,0.296218,0.736338,0.908243
30095,0.321142,0.663237,0.901611
30097,0.364112,0.670678,0.908784
30099,0.354591,0.761399,0.92045
30101,0.312557,0.739103,0.911258
30103,0.318557,0.712263,0.907745
30105,0.344647,0.794796,0.923082
30107,0.30918,0.727074,0.908827
30109,0.264784,0.731378,0.902877
30111,0.366687,0.721874,0.916024
31001,0.31868,0.695326,0.906604
31003,0.327801,0.771673,0.918144
31005,0.269282,0.604517,0.881595
31007,0.346067,0.728772,0.914657
31009,0.366497,0.692503,0.911491
31011,0.353274,0.720374,0.915114
31013,0.327118,0.691588,0.906825
31015,0.292045,0.742939,0.910078
31017,0.292548,0.717468,0.905692
31019,0.397206,0.673585,0.914431
31021,0.31623,0.756426,0.914431
31023,0.364965,0.698692,0.91345
31025,0.364195,0.692909,0.912266
31027,0.301875,0.702867,0.90532
31029,0.377026,0.785576,0.925697
31031,0.309383,0.69579,0.905457
31033,0.419089,0.724673,0.924512
31035,0.32497,0.737351,0.913317
31037,0.315058,0.667559,0.901168
31039,0.318729,0.693886,0.906721
31041,0.318196,0.717367,0.909555
31043,0.326521,0.70142,0.908249
31045,0.283698,0.727587,0.906501
31047,0.342643,0.668209,0.905716
31049,0.390104,0.778828,0.926611
31051,0.321849,0.725754,0.911695
31053,0.335891,0.691298,0.908305
31055,0.4174,0.745709,0.926934
31057,0.40275,0.800966,0.930267
31059,0.347228,0.761898,0.919647
31061,0.337904,0.731489,0.914365
31063,0.319833,0.739897,0.912991
31065,0.315483,0.780705,0.917761
31067,0.320918,0.711017,0.909355
31069,0.387393,0.789198,0.927583
31071,0.348162,0.714861,0.913383
31073,0.354607,0.731953,0.916751
31075,0.340885,0.69213,0.909148
31077,0.264262,0.723128,0.902834
31079,0.398725,0.69882,0.918617
31081,0.380952,0.729831,0.919621
31083,0.290955,0.724709,0.906559
31085,0.349743,0.767733,0.920038
31087,0.2812,0.735879,0.907093
31089,0.331232,0.753675,0.916238
31091,0.402876,0.736316,0.924212
31093,0.375182,0.708697,0.916355
31095,0.294262,0.724659,0.9078
31097,0.253174,0.655229,0.890344
31099,0.356969,0.712388,0.914322
31101,0.351027,0.706252,0.912405
31103,0.335967,0.69646,0.909276
31105,0.343048,0.717849,0.912907
31107,0.305759,0.739804,0.910823
31109,0.444652,0.760777,0.931708
31111,0.337954,0.710882,0.911274
31113,0.367778,0.753918,0.920592
31115,0.262652,0.60664,0.879495
31117,0.247034,0.691039,0.89446
31119,0.323705,0.707314,0.909374
31121,0.30674,0.701202,0.905386
31123,0.347429,0.704258,0.911097
31125,0.353328,0.778519,0.921967
31127,0.281855,0.729707,0.906964
31129,0.332892,0.758038,0.917239
31131,0.291907,0.691401,0.902244
31133,0.245293,0.741095,0.903233
31135,0.42992,0.784217,0.932404
31137,0.318463,0.731883,0.911803
31139,0.333967,0.699692,0.909174
31141,0.366449,0.677015,0.911022
31143,0.325574,0.698954,0.90835
31145,0.301889,0.70609,0.906019
31147,0.298159,0.757205,0.912482
31149,0.295699,0.703239,0.904381
31151,0.314082,0.727706,0.910249
31153,0.575475,0.780555,0.949213
31155,0.342647,0.70918,0.911937
31157,0.325172,0.709305,0.909551
31159,0.342978,0.67305,0.906108
31161,0.322259,0.709448,0.909168
31163,0.305544,0.76134,0.913332
31165,0.27774,0.618968,0.885227
31167,0.307388,0.544724,0.875334
31169,0.292382,0.738265,0.909486
31171,0.447643,0.794557,0.935704
31173,0.291864,0.779126,0.914416
31175,0.304192,0.74867,0.912215
31177,0.379357,0.64664,0.907591
31179,0.295349,0.678932,0.900316
31181,0.286903,0.760308,0.911451
31183,0.284976,0.70761,0.902902
31185,0.372606,0.705121,0.915577
32001,0.39231,0.766544,0.925169
32003,0.485925,0.686179,0.928964
32005,0.426076,0.648589,0.914884
32007,0.392041,0.666554,0.912395
32009,0.241129,0.746624,0.902122
32011,0.221246,0.554453,0.861205
32013,0.339239,0.682697,0.90643
32015,0.329257,0.685435,0.906358
32017,0.302196,0.712126,0.905065
32019,0.360016,0.66592,0.907374
32021,0.342216,0.813454,0.923952
32023,0.314876,0.69466,0.904836
32027,0.246642,0.533855,0.860243
32029,0.347964,0.618955,0.896846
32031,0.385526,0.717375,0.91846
32033,0.312235,0.69908,0.905849
32510,0.388178,0.823,0.930698
33001,0.356671,0.69663,0.911269
33003,0.35394,0.67381,0.90752
33005,0.316288,0.689148,0.905052
33007,0.283154,0.72086,0.905076
33009,0.338033,0.734929,0.914556
33011,0.405408,0.731667,0.923437
33013,0.354163,0.744321,0.91796
33015,0.390385,0.69883,0.917137
33017,0.358031,0.704714,0.912917
33019,0.322096,0.718457,0.910016
34001,0.34599,0.730858,0.915451
34003,0.348144,0.711543,0.913768
34005,0.423767,0.77334,0.93025
34007,0.36906,0.749152,0.92067
34009,0.368333,0.747567,0.920623
34011,0.282907,0.7143,0.903605
34013,0.323178,0.773182,0.917869
34015,0.417961,0.697273,0.920681
34017,0.290789,0.730147,0.9083
34019,0.395503,0.649117,0.910955
34021,0.372421,0.812614,0.928283
34023,0.416465,0.714937,0.923318
34025,0.383663,0.776094,0.925635
34027,0.40534,0.719999,0.922339
34029,0.326385,0.719378,0.910805
34031,0.326464,0.719528,0.911752
34033,0.310462,0.707136,0.906702
34035,0.420278,0.678435,0.918381
34037,0.381129,0.662813,0.910785
34039,0.374723,0.734458,0.919905
34041,0.363214,0.699828,0.912753
35001,0.409841,0.790783,0.930402
35003,0.276909,0.704301,0.900741
35005,0.295225,0.704994,0.904181
35006,0.279966,0.743451,0.90785
35007,0.293003,0.71096,0.90504
35009,0.323969,0.784642,0.91862
35011,0.300516,0.769997,0.914113
35013,0.304342,0.732771,0.909592
35015,0.307435,0.768815,0.914408
35017,0.240217,0.727547,0.899342
35019,0.302538,0.764538,0.913383
35021,0.268504,0.7447,0.906814
35023,0.263666,0.788839,0.911016
35025,0.336095,0.691287,0.907233
35027,0.326254,0.684022,0.905831
35028,0.570478,0.919627,0.957987
35029,0.254634,0.717541,0.900325
35031,0.260793,0.76172,0.907258
35033,0.253654,0.786235,0.909543
35035,0.307427,0.77669,0.915044
35037,0.260599,0.753699,0.90689
35039,0.283516,0.755254,0.909347
35041,0.273938,0.726709,0.904783
35043,0.375307,0.667406,0.910277
35045,0.265456,0.694851,0.89726
35047,0.248786,0.760517,0.905835
35049,0.359029,0.778532,0.92287
35051,0.253042,0.748717,0.903928
35053,0.252719,0.73684,0.902809
35055,0.29249,0.753526,0.911183
35057,0.223607,0.658175,0.884779
35059,0.292683,0.749115,0.910228
35061,0.238849,0.669287,0.889952
36001,0.381939,0.840177,0.93163
36003,0.27774,0.680595,0.897711
36005,0.241296,0.729631,0.900781
36007,0.312059,0.726706,0.909917
36009,0.317837,0.766224,0.915308
36011,0.263776,0.675947,0.895052
36013,0.296727,0.71912,0.906495
36015,0.273922,0.695595,0.899957
36017,0.268987,0.668756,0.894709
36019,0.273021,0.693896,0.899358
36021,0.293878,0.694236,0.902401
36023,0.275936,0.668836,0.895592
36025,0.328048,0.700105,0.908708
36027,0.329477,0.683621,0.906564
36029,0.32357,0.741847,0.913384
36031,0.285641,0.700817,0.90245
36033,0.26008,0.692875,0.897011
36035,0.275865,0.670776,0.895838
36037,0.30063,0.711998,0.905422
36039,0.283738,0.685611,0.89873
36041,0.343119,0.717517,0.913107
36043,0.280229,0.675548,0.897423
36045,0.322447,0.822241,0.922833
36047,0.246643,0.73695,0.903022
36049,0.289217,0.699677,0.902448
36051,0.301404,0.654358,0.897326
36053,0.274767,0.648101,0.891524
36055,0.345277,0.755494,0.918159
36057,0.268933,0.702509,0.900339
36059,0.414567,0.760164,0.928253
36061,0.319526,0.877075,0.928197
36063,0.302239,0.711358,0.905536
36065,0.280156,0.72657,0.905566
36067,0.327434,0.750622,0.915041
36069,0.308595,0.70198,0.905303
36071,0.333161,0.721098,0.912505
36073,0.242456,0.658623,0.888782
36075,0.285283,0.690533,0.900334
36077,0.298767,0.702184,0.904154
36079,0.382734,0.638355,0.90752
36081,0.315701,0.740859,0.913296
36083,0.345734,0.794404,0.922336
36085,0.398509,0.745272,0.92471
36087,0.377833,0.71319,0.917827
36089,0.273904,0.708551,0.901822
36091,0.336899,0.656377,0.902627
36093,0.318775,0.75516,0.914122
36095,0.294134,0.675427,0.89959
36097,0.263294,0.662916,0.892508
36099,0.249922,0.659897,0.889509
36101,0.287686,0.694472,0.901683
36103,0.441367,0.737433,0.928925
36105,0.291597,0.712433,0.90518
36107,0.314499,0.795385,0.918716
36109,0.298703,0.730105,0.908798
36111,0.280432,0.675913,0.897552
36113,0.319256,0.698451,0.906225
36115,0.28068,0.669376,0.895449
36117,0.314519,0.689678,0.9044
36119,0.32636,0.721462,0.912091
36121,0.292626,0.668301,0.897701
36123,0.295906,0.691185,0.901938
37001,0.318036,0.670909,0.902312
37003,0.245007,0.617622,0.881193
37005,0.275799,0.715375,0.903497
37007,0.247784,0.708793,0.898239
37009,0.282859,0.721756,0.905408
37011,0.32,0.713657,0.909632
37013,0.279684,0.734856,0.906805
37015,0.231993,0.743468,0.901092
37017,0.225464,0.717817,0.896176
37019,0.325707,0.71514,0.910116
37021,0.324478,0.715866,0.910725
37023,0.252873,0.652038,0.889679
37025,0.332997,0.663194,0.902987
37027,0.268775,0.678256,0.895796
37029,0.451689,0.728957,0.928745
37031,0.271054,0.72742,0.904191
37033,0.235661,0.684438,0.892414
37035,0.31152,0.663681,0.900556
37037,0.331705,0.631508,0.897805
37039,0.331012,0.712441,0.910727
37041,0.290189,0.732336,0.907529
37043,0.286042,0.711397,0.903895
37045,0.281687,0.709161,0.903293
37047,0.231213,0.729409,0.898541
37049,0.377542,0.783615,0.925109
37051,0.405939,0.857084,0.935828
37053,0.316241,0.706111,0.907255
37055,0.38563,0.686558,0.914896
37057,0.290279,0.625132,0.890214
37059,0.28636,0.681504,0.899577
37061,0.259277,0.693851,0.896532
37063,0.474886,0.815017,0.940197
37065,0.260949,0.718364,0.901371
37067,0.335287,0.709856,0.91127
37069,0.286736,0.664887,0.896658
37071,0.321907,0.685776,0.905329
37073,0.277633,0.702617,0.900674
37075,0.275131,0.696005,0.899048
37077,0.286966,0.701043,0.901815
37079,0.241826,0.665698,0.888839
37081,0.372388,0.716679,0.917006
37083,0.248163,0.746862,0.903459
37085,0.280762,0.681618,0.897915
37087,0.294398,0.715603,0.905757
37089,0.299202,0.704496,0.905036
37091,0.230951,0.745375,0.90082
37093,0.260565,0.679785,0.894168
37095,0.290347,0.740217,0.908866
37097,0.318468,0.665017,0.90177
37099,0.286217,0.669513,0.897744
37101,0.339397,0.669354,0.904878
37103,0.273082,0.735702,0.905872
37105,0.35949,0.718392,0.915277
37107,0.27255,0.758869,0.909568
37109,0.288246,0.624909,0.890308
37111,0.252598,0.668981,0.891602
37113,0.288901,0.720979,0.906197
37115,0.273655,0.732726,0.905406
37117,0.274504,0.747552,0.907788
37119,0.446568,0.689529,0.924136
37121,0.273404,0.73846,0.906486
37123,0.244657,0.690492,0.895057
37125,0.326642,0.71057,0.909857
37127,0.320956,0.700522,0.907674
37129,0.360229,0.719403,0.91555
37131,0.256762,0.744676,0.905013
37133,0.438568,0.801564,0.935009
37135,0.355487,0.762683,0.920794
37137,0.276214,0.711064,0.902577
37139,0.273495,0.767673,0.910701
37141,0.277183,0.69205,0.899315
37143,0.265839,0.72394,0.903333
37145,0.28474,0.694381,0.900493
37147,0.316703,0.68531,0.904788
37149,0.324218,0.692212,0.907266
37151,0.292149,0.6272,0.890844
37153,0.283658,0.7241,0.905582
37155,0.244896,0.709021,0.897907
37157,0.26436,0.709103,0.900993
37159,0.269325,0.6937,0.898698
37161,0.253721,0.694148,0.89723
37163,0.237446,0.698501,0.895346
37165,0.236296,0.718182,0.89745
37167,0.26816,0.676091,0.89567
37169,0.240886,0.623721,0.881384
37171,0.258824,0.687953,0.896825
37173,0.319386,0.739544,0.912692
37175,0.329552,0.706493,0.909964
37177,0.213137,0.717632,0.894987
37179,0.375547,0.58363,0.896408
37181,0.276984,0.721388,0.904064
37183,0.481697,0.764682,0.936521
37185,0.238404,0.696873,0.894823
37187,0.20803,0.737574,0.897799
37189,0.288179,0.663923,0.896841
37191,0.320252,0.75238,0.914588
37193,0.249626,0.684288,0.89483
37195,0.302497,0.704335,0.90568
37197,0.253193,0.677928,0.894326
37199,0.277044,0.731361,0.905689
38001,0.38181,0.778687,0.925781
38003,0.38114,0.778795,0.925172
38005,0.272861,0.797135,0.913927
38007,0.409219,0.734116,0.923943
38009,0.304212,0.775573,0.915568
38011,0.384094,0.773592,0.925272
38013,0.320039,0.813325,0.92219
38015,0.462484,0.832859,0.940568
38017,0.453381,0.72862,0.928767
38019,0.31919,0.824922,0.922946
38021,0.327854,0.806091,0.921898
38023,0.317368,0.810412,0.921383
38025,0.303305,0.743968,0.911473
38027,0.308445,0.767699,0.914809
38029,0.321579,0.787373,0.919057
38031,0.33056,0.850067,0.926899
38033,0.304465,0.770883,0.915351
38035,0.402436,0.761671,0.926157
38037,0.295451,0.778249,0.91445
38039,0.372593,0.782311,0.925197
38041,0.301476,0.816083,0.919508
38043,0.356047,0.784535,0.923292
38045,0.326064,0.804857,0.921797
38047,0.321073,0.790725,0.919191
38049,0.297069,0.765364,0.913526
38051,0.333296,0.803436,0.92267
38053,0.347841,0.687623,0.909181
38055,0.389922,0.804662,0.929532
38057,0.375776,0.725257,0.918486
38059,0.365759,0.71174,0.915076
38061,0.317053,0.808971,0.920936
38063,0.352508,0.817449,0.92588
38065,0.351741,0.748316,0.918486
38067,0.37675,0.818193,0.929008
38069,0.289759,0.758196,0.9111
38071,0.323755,0.798147,0.920303
38073,0.360603,0.802307,0.925826
38075,0.361483,0.788308,0.923836
38077,0.357216,0.766539,0.921395
38079,0.249683,0.770908,0.907651
38081,0.30536,0.791747,0.917724
38083,0.357496,0.820937,0.927241
38085,0.313566,0.828466,0.922862
38087,0.372084,0.855007,0.931487
38089,0.364937,0.728824,0.917327
38091,0.398702,0.817712,0.93153
38093,0.356618,0.76809,0.921281
38095,0.322973,0.825674,0.923471
38097,0.31386,0.754567,0.914361
38099,0.308464,0.762483,0.914251
38101,0.421684,0.778491,0.930313
38103,0.332477,0.8024,0.922394
38105,0.340715,0.727615,0.913992
39001,0.265375,0.745412,0.90549
39003,0.311654,0.736518,0.911231
39005,0.361805,0.653091,0.906667
39007,0.281179,0.691155,0.899544
39009,0.303775,0.755085,0.91212
39011,0.361559,0.664378,0.908215
39013,0.281249,0.703223,0.901629
39015,0.309975,0.655142,0.897642
39017,0.401456,0.680457,0.915991
39019,0.331124,0.612385,0.894252
39021,0.361556,0.668985,0.908712
39023,0.335413,0.720544,0.912439
39025,0.425406,0.649485,0.914924
39027,0.365708,0.685266,0.911594
39029,0.291898,0.698099,0.902755
39031,0.250581,0.658211,0.889071
39033,0.336389,0.699258,0.908833
39035,0.300749,0.755888,0.912846
39037,0.361316,0.658098,0.907146
39039,0.328551,0.68819,0.90588
39041,0.575395,0.756553,0.94746
39043,0.364244,0.7232,0.916561
39045,0.389866,0.649807,0.909189
39047,0.345412,0.676404,0.907406
39049,0.418605,0.779888,0.930585
39051,0.367404,0.6545,0.907551
39053,0.285676,0.726359,0.905775
39055,0.350106,0.579559,0.890882
39057,0.464,0.814726,0.938999
39059,0.272088,0.696012,0.899137
39061,0.348155,0.771758,0.92102
39063,0.349895,0.643025,0.902993
39065,0.278201,0.640447,0.891104
39067,0.279699,0.703793,0.901937
39069,0.342144,0.647952,0.902697
39071,0.299291,0.68242,0.901123
39073,0.281833,0.648433,0.892835
39075,0.30227,0.515098,0.867233
39077,0.315323,0.674259,0.902788
39079,0.279307,0.715958,0.903682
39081,0.294336,0.74775,0.909982
39083,0.338592,0.679664,0.906443
39085,0.402052,0.67925,0.916099
39087,0.293764,0.718354,0.905546
39089,0.336678,0.684224,0.906537
39091,0.350574,0.688401,0.909836
39093,0.334732,0.684035,0.906542
39095,0.298896,0.719799,0.907224
39097,0.311861,0.656885,0.898024
39099,0.342849,0.735819,0.91569
39101,0.298729,0.681821,0.901331
39103,0.452051,0.636988,0.917942
39105,0.280034,0.693385,0.900345
39107,0.343024,0.555554,0.88426
39109,0.384571,0.68472,0.914524
39111,0.286398,0.714328,0.904742
39113,0.339392,0.750547,0.917242
39115,0.252293,0.688617,0.894841
39117,0.295323,0.578959,0.880722
39119,0.297824,0.700343,0.903804
39121,0.252482,0.572606,0.871519
39123,0.329555,0.694827,0.907802
39125,0.326179,0.628155,0.896437
39127,0.262278,0.671132,0.893543
39129,0.309944,0.655171,0.897935
39131,0.291351,0.785131,0.914583
39133,0.355926,0.683526,0.909629
39135,0.330463,0.646232,0.899824
39137,0.354532,0.558604,0.887454
39139,0.328021,0.692413,0.90743
39141,0.300681,0.722046,0.906574
39143,0.350655,0.673109,0.907262
39145,0.269526,0.735681,0.905364
39147,0.346472,0.708989,0.911531
39149,0.355763,0.614396,0.897877
39151,0.356355,0.711711,0.913453
39153,0.367605,0.722608,0.916886
39155,0.307183,0.704846,0.90629
39157,0.315814,0.670656,0.902163
39159,0.356713,0.632113,0.901774
39161,0.349782,0.617522,0.898014
39163,0.262687,0.659964,0.891193
39165,0.477976,0.614704,0.917687
39167,0.325779,0.703895,0.908741
39169,0.383437,0.677834,0.913406
39171,0.314441,0.644922,0.896666
39173,0.364622,0.693462,0.912882
39175,0.349067,0.673272,0.907753
40001,0.262948,0.734527,0.904186
40003,0.26236,0.717684,0.902107
40005,0.296311,0.719344,0.906994
40007,0.300685,0.65774,0.897746
40009,0.303353,0.654378,0.89708
40011,0.264698,0.730245,0.903959
40013,0.296019,0.733479,0.909009
40015,0.272115,0.761076,0.908832
40017,0.394089,0.675168,0.914297
40019,0.330773,0.723862,0.912173
40021,0.264866,0.725688,0.902533
40023,0.30103,0.784708,0.916574
40025,0.303816,0.774108,0.915061
40027,0.405741,0.683869,0.91657
40029,0.300612,0.734095,0.909563
40031,0.400996,0.836639,0.933294
40033,0.353696,0.76897,0.920598
40035,0.2857,0.733969,0.907037
40037,0.281535,0.681231,0.89882
40039,0.317859,0.701904,0.907288
40041,0.276428,0.673264,0.89663
40043,0.301475,0.722059,0.907659
40045,0.314527,0.712299,0.908604
40047,0.31477,0.73956,0.912189
40049,0.304341,0.771414,0.914675
40051,0.304125,0.685805,0.902743
40053,0.2974,0.762885,0.91337
40055,0.275474,0.744044,0.907606
40057,0.27074,0.771454,0.910746
40059,0.34479,0.722652,0.913515
40061,0.278732,0.749451,0.908412
40063,0.248758,0.731092,0.902151
40065,0.35617,0.787825,0.923472
40067,0.273858,0.74485,0.907611
40069,0.275848,0.742016,0.90679
40071,0.300893,0.75905,0.912734
40073,0.295905,0.744764,0.910161
40075,0.285895,0.760732,0.911366
40077,0.269295,0.709795,0.901541
40079,0.279335,0.730393,0.905638
40081,0.263033,0.682667,0.895775
40083,0.266607,0.654617,0.891086
40085,0.338292,0.688623,0.908057
40087,0.324033,0.667139,0.901889
40089,0.280064,0.774785,0.911823
40091,0.294041,0.743506,0.90958
40093,0.264936,0.671145,0.894073
40095,0.21522,0.691695,0.890237
40097,0.290335,0.679604,0.900035
40099,0.361428,0.736204,0.917922
40101,0.289171,0.769909,0.912539
40103,0.320736,0.694538,0.906213
40105,0.242513,0.688011,0.893907
40107,0.249168,0.727486,0.901543
40109,0.361493,0.786447,0.924272
40111,0.262727,0.739987,0.905424
40113,0.24702,0.65557,0.887321
40115,0.274334,0.742086,0.906634
40117,0.265563,0.716296,0.901227
40119,0.294566,0.707973,0.904935
40121,0.275388,0.753564,0.908384
40123,0.306322,0.735796,0.910673
40125,0.313028,0.733654,0.911341
40127,0.301725,0.762116,0.913644
40129,0.311104,0.706854,0.907313
40131,0.359851,0.655858,0.906327
40133,0.255083,0.742822,0.904891
40135,0.285969,0.704645,0.903066
40137,0.312071,0.724406,0.910005
40139,0.276721,0.652864,0.893191
40141,0.348857,0.775677,0.92143
40143,0.342966,0.719063,0.91288
40145,0.382426,0.585779,0.897004
40147,0.324094,0.692493,0.906805
40149,0.287762,0.703266,0.903201
40151,0.277667,0.715847,0.903605
40153,0.271658,0.637975,0.889346
41001,0.308271,0.755605,0.912866
41003,0.36925,0.73666,0.918494
41005,0.40133,0.691983,0.917639
41007,0.351722,0.735616,0.916687
41009,0.320347,0.674026,0.902718
41011,0.296052,0.738811,0.908595
41013,0.307313,0.698541,0.904842
41015,0.272773,0.722688,0.903778
41017,0.400623,0.671982,0.914819
41019,0.298227,0.730891,0.907689
41021,0.339244,0.776557,0.919285
41023,0.287363,0.750624,0.909412
41025,0.291899,0.742266,0.908813
41027,0.405997,0.702136,0.919943
41029,0.320483,0.704097,0.907837
41031,0.30365,0.661939,0.898331
41033,0.29023,0.720653,0.904932
41035,0.317306,0.727925,0.910524
41037,0.249317,0.722996,0.8998
41039,0.325137,0.717937,0.910615
41041,0.293794,0.726367,0.906536
41043,0.311185,0.700808,0.90607
41045,0.260031,0.701528,0.898086
41047,0.350993,0.768665,0.920816
41049,0.329822,0.713121,0.910143
41051,0.368826,0.775144,0.923554
41053,0.366628,0.683673,0.91153
41055,0.312188,0.819696,0.921341
41057,0.357959,0.711759,0.913744
41059,0.286634,0.733701,0.906534
41061,0.317535,0.727738,0.91096
41063,0.311877,0.724543,0.908874
41065,0.33769,0.740507,0.915393
41067,0.451305,0.620125,0.915504
41069,0.277355,0.702703,0.900478
41071,0.310545,0.685584,0.904011
42001,0.338036,0.698464,0.90961
42003,0.339177,0.793647,0.922281
42005,0.296672,0.737407,0.909026
42007,0.305811,0.730278,0.909782
42009,0.282588,0.704038,0.902129
42011,0.295534,0.687119,0.901925
42013,0.319772,0.741048,0.912898
42015,0.279422,0.682551,0.898746
42017,0.378064,0.715007,0.917361
42019,0.329283,0.718706,0.91143
42021,0.304757,0.803495,0.919192
42023,0.286446,0.734576,0.908121
42025,0.294574,0.705895,0.904382
42027,0.376916,0.778199,0.924963
42029,0.411356,0.767322,0.928192
42031,0.266384,0.714142,0.902276
42033,0.270018,0.701475,0.900712
42035,0.279143,0.697172,0.900989
42037,0.289354,0.693582,0.90147
42039,0.259703,0.701034,0.899062
42041,0.383146,0.763331,0.923602
42043,0.40349,0.853053,0.935433
42045,0.347296,0.760553,0.919721
42047,0.321617,0.709161,0.909176
42049,0.298094,0.716484,0.90641
42051,0.276672,0.751416,0.908568
42053,0.232921,0.68063,0.890123
42055,0.350896,0.724895,0.914965
42057,0.339972,0.805851,0.922734
42059,0.257381,0.74201,0.904205
42061,0.276378,0.692865,0.899534
42063,0.269866,0.723767,0.904126
42065,0.278874,0.716512,0.903835
42067,0.296166,0.655969,0.897179
42069,0.297717,0.752671,0.912022
42071,0.345078,0.679665,0.907757
42073,0.282138,0.733066,0.907207
42075,0.348279,0.748516,0.918042
42077,0.309886,0.716653,0.908403
42079,0.288082,0.731425,0.907764
42081,0.333315,0.713369,0.91139
42083,0.258147,0.705691,0.899304
42085,0.280582,0.716235,0.90459
42087,0.274154,0.711365,0.90203
42089,0.36035,0.758213,0.92058
42091,0.367341,0.74768,0.920445
42093,0.332376,0.702306,0.909769
42095,0.358387,0.726659,0.91612
42097,0.327843,0.725237,0.912407
42099,0.331852,0.670205,0.90377
42101,0.288536,0.794722,0.916603
42103,0.353812,0.639025,0.901586
42105,0.253638,0.706394,0.898079
42107,0.266267,0.714924,0.902136
42109,0.312588,0.649601,0.897483
42111,0.287198,0.728993,0.906683
42113,0.282287,0.727887,0.906155
42115,0.276611,0.677736,0.896645
42117,0.30232,0.706349,0.905565
42119,0.311313,0.708734,0.907689
42121,0.277082,0.714257,0.903807
42123,0.29002,0.715099,0.905255
42125,0.316329,0.735753,0.911959
42127,0.283489,0.702409,0.902501
42129,0.301782,0.733263,0.909072
42131,0.283765,0.684486,0.898608
42133,0.377893,0.742981,0.920413
44001,0.341515,0.735102,0.915735
44003,0.330968,0.726232,0.912534
44005,0.406361,0.825438,0.932939
44007,0.281603,0.747941,0.909398
44009,0.344747,0.7202,0.91372
45001,0.254253,0.656728,0.889629
45003,0.297663,0.803838,0.918167
