fips,Communication,Economy,Education,Food and Water,Government,Housing,Healthcare Delivery and Public Health Services,Nurturing and Care,Transportation,Population Well being,Engineered Systems,Vulnerability,Inequality,Deprivation,Social Cohesion,Event,Preparedness,Natural Systems
20015,0.71209312777,0.573714350929,0.562340136798,0.522188006953,0.324595520874,0.493977574627,0.527122555574,0.0,0.357327414731,0.688176323832,0.638980385561,0.411797265418,0.593141733546,0.632409957229,0.414655144407,0.0860567212998,0.629579430044,
20017,0.445522685338,0.626328377384,0.734766870913,0.522321940504,0.518526878533,0.592232643553,0.629581919322,0.0,0.521949630472,0.658502352983,0.554573936754,0.393594495192,0.477580665368,0.588658010491,0.493736884103,0.085395291699,0.52757472095,
20019,0.205140345291,0.509476188519,,0.547189542482,0.534758210406,0.675085019775,0.388190765399,0.0,0.521949630472,0.465239568452,0.507871272426,0.342214115762,0.737163395622,0.496845313042,0.504846940004,0.103082409596,0.410690736716,
20021,0.445522685338,0.452348047207,0.623318450796,0.627695621135,0.480289075336,0.540499147455,0.429835746631,0.0,0.092919660575,0.479398140944,0.547217498273,0.417438180337,0.520975669875,0.482326478039,0.491814234652,0.123458551197,0.58006316146,
20023,0.445522685338,0.654147788713,0.867169464925,0.577963965892,0.648642043555,0.687313181422,0.579554898568,0.0,0.521949630472,0.654776699647,0.372164855252,0.358559727489,0.544026123851,0.623131546946,0.568115267543,0.0378621940126,0.343794333163,
20025,0.445522685338,0.635252272737,0.713456342309,0.565041767459,0.50587543011,0.58835625867,0.585416061698,1.0,0.521949630472,0.566715417976,0.575545194798,0.315379894914,0.593141733546,0.645628694269,0.534277539962,0.0616500243613,0.389173534068,
20027,0.71209312777,0.609439826151,0.576642431378,0.523320522971,0.504272329573,0.636648038403,0.642049403709,0.0,0.521949630472,0.631733486257,0.635325454737,0.373245423766,0.619348160192,0.683084370498,0.563636834422,0.0690965474443,0.451766092095,
20029,0.445522685338,0.624484605216,0.5842888325,0.586765780956,0.556773918081,0.584900494021,0.575578109796,0.0,0.521949630472,0.565319425901,0.67043261978,0.374667942701,0.619348160192,0.587080692178,0.544551829215,0.0629395462797,0.431533548159,
20031,0.71209312777,0.648526384417,0.7134594054,0.622735796988,0.431412228432,0.63416598603,0.580066271833,0.758631639341,0.521949630472,0.634318082349,0.680869830087,0.443213509856,0.593141733546,0.635447486784,0.512069800057,0.09981502679,0.490610395538,
20033,0.445522685338,0.691017719963,0.602332448103,0.624135158728,0.502600128564,0.763534020064,0.639298557569,0.0,0.521949630472,0.59533197588,0.65314644232,0.388658419401,0.646759430647,0.661037946461,0.63455087663,0.067339183433,0.451766092095,
20035,0.71209312777,0.514649547134,0.446410544983,0.590840835033,0.537600424376,0.490186904021,0.474271804547,0.0,0.092919660575,0.53509967835,0.579196910639,0.389554718898,0.568059010844,0.528867276841,0.511797479765,0.0933685466627,0.58006316146,
20037,0.71209312777,0.519844466183,0.565795146747,0.594463690532,0.479235824451,0.462266854045,0.486225891979,0.0,0.092919660575,0.524481716722,0.643795239297,0.436317696103,0.457127769375,0.533440460765,0.559950659165,0.120076401407,0.562925747458,
20039,1.0,0.657974745696,0.677262713918,0.611872305117,0.597720064543,0.761044693423,0.532022735576,0.884276684875,0.521949630472,0.535186389886,0.326802619961,0.355415274931,0.646759430647,0.572521375149,0.643064405546,0.040590619441,0.366905513541,
20041,0.71209312777,0.574039602808,0.709699856415,0.592684763068,0.495967946144,0.576750790208,0.587218194797,0.718276662121,0.092919660575,0.598157182431,0.549046232575,0.392496233833,0.646759430647,0.598506636683,0.544134927063,0.0734571778999,0.451766092095,
20043,0.445522685338,0.570184997352,0.721687244857,0.590569662435,0.556034376935,0.620481633445,0.539456969014,0.0,0.521949630472,0.621478532555,0.500598143593,0.460028066076,0.593141733546,0.593553074936,0.4953036641,0.0889563521516,0.509309275177,
20045,0.71209312777,0.539699769642,0.491350056107,0.691290720659,0.461511110901,0.361954170175,0.516217466158,0.316429885169,0.357327414731,0.735507037416,0.798961552896,0.620044844331,0.349042612655,0.65428619063,0.494216031106,0.101001619346,0.545437736011,
20047,0.71209312777,0.655385934928,0.763949847676,0.553835237458,0.611225896692,0.650668744837,0.564576206713,0.0,0.521949630472,0.648197578941,0.609358694415,0.438410133193,0.737163395622,0.624239671052,0.513665742079,0.0598301329465,0.52757472095,
20049,0.445522685338,0.571008263817,,0.371590097701,0.578164391464,0.608036194987,0.521209892651,0.0,0.521949630472,0.479478853198,0.451317709195,0.361745224272,0.568059010844,0.522206882537,0.46695354029,0.0982382267276,0.490610395538,
20051,1.0,0.608853385211,0.60657699321,0.598408152477,0.438979371107,0.514807739431,0.519608051526,0.0,0.092919660575,0.715067720431,0.709292441146,0.523832548869,0.43743961296,0.694392870235,0.472529363924,0.0555555522381,0.389173534068,
20053,0.445522685338,0.609599198804,0.696627741104,0.584555957877,0.463471606447,0.727678168923,0.56104086409,0.0,0.521949630472,0.607673810319,0.531726107834,0.400169171377,0.770386777775,0.634424031119,0.540759501193,0.0630092202399,0.451766092095,
20055,0.71209312777,0.547107237929,0.494128612934,0.568040581524,0.265077948053,0.351292411725,0.487266151922,0.0,0.092919660575,0.651193911553,0.663236977797,0.4960420001,0.770386777775,0.555021555952,0.489096618258,0.0495121713654,0.319726625696,
20057,0.445522685338,0.541100388923,0.535205622137,0.556112227327,0.248680600317,0.327306548373,0.456647339949,0.296065303517,0.092919660575,0.604775425504,0.438608543339,0.440629353295,0.770386777775,0.571522214209,0.431495674166,0.0566309302857,0.343794333163,
20059,0.445522685338,0.555471623594,0.57605880013,0.535755574057,0.462851053767,0.471923109853,0.547454978426,0.0,0.092919660575,0.594331250563,0.649301421588,0.472782862395,0.619348160192,0.587516422622,0.496540674104,0.103517645151,0.545437736011,
20061,0.71209312777,0.487346388314,0.530295110641,0.572907801571,0.983985160369,0.475591052003,0.475423726666,0.0,0.092919660575,0.588288525421,0.707672067525,0.501494756133,0.881225949419,0.615880792568,0.470651810047,0.0761114547415,0.366905513541,
20063,1.0,0.734401789551,0.846631160678,0.628717954128,0.621094460679,0.730911162162,0.562895147718,0.938383415802,0.521949630472,0.59948487861,0.570092849375,0.39134413317,0.70556315493,0.691533736039,0.607019858262,0.0463858820223,0.319726625696,
20065,1.0,0.692602073261,0.579560912262,0.68449549142,0.644889539788,0.683908132738,0.616160949622,0.0,0.521949630472,0.662934812902,0.514468438296,0.465715188773,0.520975669875,0.642393984098,0.517918506745,0.0512505613365,0.389173534068,
20067,0.71209312777,0.584578175033,0.398544970818,0.636718533278,0.448884690828,0.467472138452,0.530581725512,0.0,0.521949630472,0.684021028545,0.501577553308,0.543584036977,0.881225949419,0.637320626825,0.557296881013,0.0444090233123,0.143080792677,
20069,0.445522685338,0.681468713201,0.686327751824,0.540431390133,0.44451581971,0.495341640761,0.633349962764,0.0,0.521949630472,0.694518777382,0.712524751765,0.432777119063,0.770386777775,0.661351482464,0.549908227218,0.0532432609813,0.431533548159,
20071,0.71209312777,0.660017035832,0.804992460528,0.560790657889,0.725607154475,0.765420583876,0.586160492659,0.988082556433,0.521949630472,0.633478172648,0.692632285116,0.426185020545,0.619348160192,0.717817205963,0.621269555216,0.0418918610421,0.240149600132,
20073,0.445522685338,0.594099144419,,0.613281141719,0.577837247029,0.658803643404,0.511005087681,0.0,0.521949630472,0.472737704393,0.421359434909,0.415921007197,0.520975669875,0.535154622065,0.501897499438,0.0934591420349,0.545437736011,
20075,0.71209312777,0.569853528824,0.677262713918,0.541986893635,0.566237205493,0.562812276558,0.560577612145,0.918993561806,0.521949630472,0.581245902788,0.610010484104,0.562315978039,0.619348160192,0.622727871864,0.489150148577,0.0417160554522,0.319726625696,
20077,0.71209312777,0.626241885674,0.651403964222,0.691937034362,0.56711772405,0.581162483665,0.545242730551,0.0,0.521949630472,0.542679172151,0.53423302409,0.382031943484,0.457127769375,0.599010157692,0.555195288493,0.0805852715011,0.545437736011,
20079,0.71209312777,0.558004403914,0.613840274978,0.623202403366,0.387735764002,0.478851146182,0.572579146687,0.0,0.092919660575,0.655571198511,0.644996393222,0.402449219825,0.520975669875,0.607654174031,0.562217912914,0.0761602184156,0.562925747458,
20081,0.71209312777,0.596647730069,0.72998977853,0.508705896413,0.40960496276,0.566457933004,0.49398206019,0.859312545617,0.521949630472,0.699730166229,0.688593181892,0.475494073109,0.805368198334,0.643961495689,0.517310360853,0.0506375344336,0.389173534068,
20083,0.445522685338,0.568969451246,0.657719917335,0.483028645395,0.550160107916,0.670357838811,0.5531967721,0.912384245282,0.521949630472,0.667055559505,0.672838070907,0.404073548825,0.737163395622,0.625131684446,0.54366004194,0.0545303162666,0.451766092095,
20085,0.71209312777,0.522545615034,0.642094848905,0.574413743511,0.391524206236,0.521699787149,0.516452535954,0.0,0.092919660575,0.633589595355,0.692119061855,0.458478929327,0.675464887416,0.642164096412,0.477305841788,0.0857869750803,0.545437736011,
20087,0.445522685338,0.494137509164,0.675445247016,0.606115145369,0.334552091703,0.544350846005,0.577760626698,0.628069547469,0.092919660575,0.675094346812,0.500325511273,0.468094431563,0.70556315493,0.636638526447,0.472361691914,0.0944031935629,0.509309275177,
20089,0.71209312777,0.643808143165,0.5582812113,0.617068348165,0.702228525389,0.73059350569,0.488343269331,0.826437148929,0.521949630472,0.619002315217,0.535410161203,0.474150128808,0.593141733546,0.642372226049,0.568517338301,0.0557059088979,0.451766092095,
20091,1.0,0.659358413504,0.53385826417,0.717329231109,0.326012080754,0.493987327457,0.581850227181,0.372572995175,0.357327414731,0.834751192033,0.85638080701,0.529102565921,0.619348160192,0.761690226593,0.501238959347,0.109474691105,0.366905513541,
20093,0.71209312777,0.559871403587,0.687466822768,0.500382929525,0.486541726817,0.52915362524,0.54205502994,0.937110922539,0.521949630472,0.637821750666,0.484595005908,0.385933863582,0.922460961142,0.633162045852,0.502901209821,0.0419780157693,0.294560551084,
20095,0.71209312777,0.579490855384,0.683565149338,0.428682357735,0.516975804036,0.542581428219,0.5478214838,0.0,0.521949630472,0.584996410685,0.481632315168,0.379146371599,0.70556315493,0.591154307117,0.561170633465,0.0746613779802,0.490610395538,
20097,0.71209312777,0.703402076745,0.313763264611,0.261056254909,0.648198108453,0.604662237343,0.552639696054,0.0,0.521949630472,0.644737507091,0.526679572041,0.40226088662,0.365503719406,0.625713710603,0.66765818996,0.0626638241276,0.490610395538,
20099,0.445522685338,0.546229994674,0.599451414533,0.651960867543,0.532006479264,0.533785102026,0.491266464207,0.0,0.092919660575,0.489304789059,0.448904647578,0.398816463696,0.544026123851,0.52561773236,0.493940644208,0.113020185938,0.471442808603,
20101,0.71209312777,0.679091828066,0.744999063131,0.537552389566,0.672393358378,0.677263052374,0.551284494751,0.863616086475,0.521949630472,0.58724129619,0.748178406761,0.480449041978,0.418472225517,0.666207837247,0.642242576503,0.0502807263814,0.319726625696,
20103,0.71209312777,0.509800527491,0.554976329217,0.606851145332,0.833441554891,0.414669287156,0.479067710957,0.0,0.357327414731,0.693996417506,0.722698564288,0.435928403223,0.498846011378,0.616272489895,0.433908486216,0.100456322641,0.58006316146,
20105,0.445522685338,0.61542775684,0.771390398633,0.608034851909,0.51659177111,0.685063652485,0.534491457619,0.0,0.521949630472,0.578880141333,0.370594962014,0.376105360179,0.646759430647,0.637405285782,0.537605668716,0.0603201091586,0.366905513541,
20107,0.445522685338,0.560136912803,0.651210647346,0.641481131286,0.505947610103,0.539797343107,0.48082211215,0.0,0.521949630472,0.546291000311,0.48789100831,0.432023911841,0.593141733546,0.504966806542,0.426737291696,0.110966031634,0.490610395538,
20109,0.71209312777,0.693660966534,0.711701744395,0.581876777865,0.626261087773,0.574142488711,0.551236800028,0.914462579761,0.521949630472,0.67369802491,0.679736955369,0.413127711393,0.382540434207,0.652269002354,0.625954500866,0.0392405565929,0.319726625696,
20111,0.445522685338,0.514594742359,0.520085168672,0.66795548355,0.387473013435,0.451295213147,0.516391892492,0.0,0.092919660575,0.639334032733,0.61460570225,0.478436986158,0.477580665368,0.524029701773,0.497453616405,0.0903928015217,0.629579430044,
20113,0.71209312777,0.661821256755,0.638366165101,0.596743570788,0.38498573737,0.592982122709,0.617411159534,0.0,0.092919660575,0.679519723425,0.68884652402,0.412138453202,0.70556315493,0.66488022742,0.570493008844,0.0703783225279,0.509309275177,
20115,0.445522685338,0.594039514782,0.555410487615,0.648244933529,0.469421604413,0.591671247289,0.591256816817,0.736924140403,0.092919660575,0.619164269716,0.636457764093,0.391388433632,0.70556315493,0.61345645981,0.593453426348,0.077521789368,0.562925747458,
20117,0.71209312777,0.653239275342,0.724491063439,0.681308568625,0.550867402561,0.5478847544,0.607372865336,0.0,0.092919660575,0.580496788081,0.605320994884,0.404976293614,0.544026123851,0.666610317565,0.571631556422,0.0710920626985,0.451766092095,
20119,0.445522685338,0.640629053892,0.69720318021,0.57765040961,0.414423289917,0.597218336242,0.524312773533,0.876755231052,0.521949630472,0.672415909623,0.706515701278,0.385459905159,0.881225949419,0.662367206713,0.594983181077,0.0573442687574,0.366905513541,
20121,0.71209312777,0.589604205991,0.627556538007,0.59444113338,0.282013130021,0.455482070404,0.575082043993,0.0,0.092919660575,0.667728536171,0.729831848663,0.456736666575,0.568059010844,0.655541053296,0.492300300604,0.108235044788,0.471442808603,
20123,0.71209312777,0.682325440099,0.65110745361,0.649268882668,0.543953669485,0.676627547227,0.628019690357,0.791782810158,0.521949630472,0.61713302021,0.431581085462,0.411927108694,0.593141733546,0.706512046859,0.571984498366,0.0597676413328,0.410690736716,
20125,0.445522685338,0.514165485776,0.409551613623,0.568577159603,0.510010917288,0.494950529808,0.470592041132,0.494706917725,0.092919660575,0.491147884425,0.480179482132,0.386932122819,0.418472225517,0.500153387627,0.548370430632,0.109622730325,0.431533548159,
20127,0.71209312777,0.610809833624,,0.522848345626,0.485545171124,0.669484457566,0.612666060865,0.0,0.521949630472,0.651311958401,0.383186656679,0.421965748358,0.646759430647,0.600951520253,0.542811263364,0.0809615977248,0.52757472095,
20129,0.71209312777,0.672902064641,0.350657391464,0.576207391725,0.560270747602,0.594472583455,0.570782814277,0.982782967582,0.521949630472,0.60628100132,0.695835889495,0.362608809736,0.770386777775,0.610970463492,0.540111033414,0.0445042703408,0.268114548679,
20131,0.71209312777,0.671916569343,0.710023603684,0.660593910914,0.440897545966,0.624517888934,0.666810479238,0.0,0.521949630472,0.617578523891,0.66414237242,0.357703081967,0.568059010844,0.674431699756,0.558412667998,0.0762853155751,0.451766092095,
20133,0.445522685338,0.577728416428,0.611751294648,0.714118349335,0.448886238472,0.553719036165,0.515040115086,0.0,0.092919660575,0.515193151488,0.584518335305,0.379190664394,0.498846011378,0.528341696162,0.538081071427,0.109825426394,0.490610395538,
20135,0.71209312777,0.760213097616,0.778891291215,0.634055635833,0.572337127551,0.788386628035,0.649294192869,0.98237460821,0.521949630472,0.55871886951,0.540479413069,0.384055529906,0.619348160192,0.665386071658,0.622160836059,0.0536135195975,0.431533548159,
20137,0.71209312777,0.628745202574,0.699508363376,0.629240350405,0.813548623385,0.503738931536,0.558687850479,0.0,0.521949630472,0.668936565838,0.563532348497,0.354162545886,0.619348160192,0.603160329417,0.543750291987,0.0491067982674,0.343794333163,
20139,0.71209312777,0.533770533645,0.701039441352,0.629100966713,0.411755184774,0.567474527569,0.556026917403,0.0,0.092919660575,0.578498641225,0.570509552154,0.426215619271,0.619348160192,0.573759086738,0.458153695972,0.0968099187773,0.562925747458,
20141,1.0,0.653335759988,0.762715534773,0.660274740267,0.596957109368,0.629380498755,0.585641748189,0.0,0.521949630472,0.636844219119,0.600269233278,0.371398204115,0.498846011378,0.60877443111,0.551619130634,0.0568926325604,0.471442808603,
20143,0.445522685338,0.617206217276,0.617622282995,0.552703570216,0.38212844368,0.706327946338,0.588947107353,0.709416293785,0.521949630472,0.67427786234,0.598969720289,0.427995106894,0.881225949419,0.676901240781,0.493509378727,0.06378973118,0.389173534068,
20145,0.71209312777,0.55849451367,0.487476930836,0.614575206336,0.438860096028,0.637887975686,0.529254396924,0.604326874489,0.521949630472,0.624436794333,0.508276320815,0.383936370437,0.593141733546,0.572782484029,0.513079022528,0.0586106356655,0.545437736011,
20147,1.0,0.692500937268,0.752899461879,0.592452997908,0.571766852883,0.667677772142,0.53893201184,0.641862792244,0.521949630472,0.646925750223,0.509342543745,0.38918107504,0.770386777775,0.663370750502,0.602114840053,0.0505499816957,0.431533548159,
20149,0.71209312777,0.599767204671,0.697304011081,0.636384849788,0.2932580473,0.480838158531,0.596088365945,0.721638304058,0.092919660575,0.732442179843,0.644874176724,0.475577856938,0.646759430647,0.712221138152,0.441452223185,0.0803649520652,0.490610395538,
20151,0.71209312777,0.601485964769,0.423214716586,0.617462705885,0.494047141199,0.577770589455,0.617164508694,0.758209476964,0.521949630472,0.648926205663,0.625082926677,0.404791540079,0.498846011378,0.639613853348,0.530904236392,0.0668160843548,0.451766092095,
20153,0.71209312777,0.7110714698,0.659379940119,0.547678417882,0.732151174256,0.781606887476,0.582351953172,0.0,0.521949630472,0.650434901641,0.561711084802,0.405634078357,0.646759430647,0.642895281309,0.622832610451,0.0355481725411,0.294560551084,
20155,0.71209312777,0.529145435127,0.518111700604,0.554527810678,0.435501874293,0.50402814349,0.55187198858,0.533631052106,0.357327414731,0.617139408519,0.624827637207,0.390180141514,0.619348160192,0.552168193757,0.505727887645,0.0703134843037,0.509309275177,
20157,0.71209312777,0.653308360093,0.713456342309,0.62526724857,0.556097993029,0.679430524399,0.564215944801,0.817956975025,0.521949630472,0.487960783162,0.610640250934,0.370676876122,0.593141733546,0.650459756511,0.616571759411,0.0589610332848,0.490610395538,
20159,0.71209312777,0.582557727806,0.705295494486,0.623443580112,0.447025434216,0.563613718124,0.569948127334,0.0,0.521949630472,0.604270301261,0.623067491381,0.412117494865,0.593141733546,0.603971480426,0.569137352252,0.0649628562539,0.509309275177,
20161,1.0,0.539660899239,0.50356967753,0.577253326953,0.468946502184,0.306881696901,0.546503664387,0.0,0.357327414731,0.797286061699,0.707465539381,0.670820446545,0.365503719406,0.652936707269,0.522173199701,0.0763152900109,0.431533548159,
20163,1.0,0.652045247109,,0.675421122451,0.585156534315,0.635341793861,0.59588183994,0.0,0.521949630472,0.602869297401,0.604484161878,0.385384685002,0.568059010844,0.606925264297,0.535634371166,0.0537802625397,0.451766092095,
20165,0.71209312777,0.641203395973,0.741375011215,0.290418771625,0.567472313097,0.67164273993,0.570782585463,0.799545242753,0.521949630472,0.611477047374,0.531397870708,0.3876485973,0.675464887416,0.587797262486,0.565574701285,0.0567271020891,0.471442808603,
20167,0.71209312777,0.632994429974,0.529045101143,0.650779528683,0.51136243726,0.603399297788,0.494016401699,0.715148329294,0.521949630472,0.562150930535,0.615004936425,0.404914800053,0.544026123851,0.578341960615,0.565775290341,0.0586604038773,0.431533548159,
20169,0.71209312777,0.566991630241,0.573494547508,0.627241791059,0.455225998352,0.47685881572,0.537379082366,0.0,0.357327414731,0.620487151131,0.699798634104,0.466601526652,0.619348160192,0.577422150196,0.501661118857,0.0659921062974,0.431533548159,
20171,0.71209312777,0.643111548543,0.676835827024,0.688340133574,0.454359396763,0.538217003545,0.636554420695,0.0,0.521949630472,0.634568125331,0.418444985197,0.366294670837,0.737163395622,0.670979955034,0.554465962574,0.0442933212023,0.240149600132,
20173,0.71209312777,0.520685670138,0.445876381516,0.653517777547,0.555938771627,0.461443559245,0.478498785539,0.0,0.357327414731,0.62459294362,0.668497328277,0.476593365544,0.477580665368,0.553054414683,0.484325985583,0.0778831947065,0.509309275177,
20175,0.445522685338,0.507233749082,0.543355374294,0.575577157321,0.214687741684,0.320682753044,0.435060054002,0.514134033765,0.092919660575,0.634996613783,0.635857355921,0.491039658125,0.737163395622,0.534975978671,0.524252014454,0.0537682756953,0.366905513541,
20177,0.71209312777,0.541308292382,0.451463082659,0.670466419705,0.706525121518,0.473718703508,0.530395081026,0.417137670205,0.357327414731,0.595370376205,0.731301938424,0.430523545984,0.498846011378,0.542986338949,0.536484340483,0.0916449602438,0.490610395538,
20179,1.0,0.724357126914,0.590883789008,0.508365967252,0.612767896573,0.723482545315,0.572916000501,0.913520864427,0.521949630472,0.616975701515,0.570948221603,0.413267255509,0.520975669875,0.669965211982,0.583843861998,0.0441251562474,0.389173534068,
20181,1.0,0.618959988148,0.454164089103,0.256449705006,0.633356828174,0.568036180014,0.51592958311,0.0,0.521949630472,0.650200846453,0.675102213875,0.448627333677,0.619348160192,0.550960955459,0.561204441864,0.0392505372713,0.294560551084,
20183,1.0,0.670508526676,0.727610222569,0.623422216689,0.608951173356,0.679870282652,0.60037324545,0.811386805048,0.521949630472,0.655678102552,0.434977543356,0.366275296048,0.520975669875,0.606646779427,0.644625338333,0.0525605646356,0.431533548159,
20185,0.445522685338,0.658328399272,0.698931552517,0.514614295636,0.566397058684,0.69265826593,0.506843977878,0.0,0.521949630472,0.556395268319,0.503601574786,0.392783572181,0.737163395622,0.572199959389,0.619647429394,0.0636451888547,0.490610395538,
20187,0.71209312777,0.638904592428,0.62294839851,0.621971524521,0.6611584715,0.556510069539,0.48104998547,0.85867912952,0.521949630472,0.64854312025,0.69429679746,0.410538927524,0.675464887416,0.635134584677,0.564331831727,0.043318746947,0.319726625696,
20189,0.71209312777,0.545221328889,0.568193121106,0.632825095578,0.5258616723,0.557068800788,0.50176067467,0.827867176783,0.521949630472,0.706326398807,0.702176101192,0.418277920098,0.498846011378,0.629004192926,0.515973304608,0.0463342792228,0.343794333163,
20191,0.71209312777,0.563579964718,0.645941770899,0.614939681475,0.460363369477,0.538736460876,0.525473950176,0.477271590893,0.092919660575,0.575471365807,0.464337508866,0.398100542949,0.593141733546,0.584406644201,0.527151706049,0.0856154640167,0.545437736011,
20193,0.71209312777,0.690567660807,0.682295028284,0.449500098691,0.598696275553,0.535197986417,0.534351820833,0.830897312245,0.521949630472,0.659862824953,0.642972765221,0.44315901182,0.222463793467,0.690059408708,0.55467208965,0.0387504903677,0.343794333163,
20195,1.0,0.621534840885,0.65110745361,0.704583334601,0.576314998855,0.617412174209,0.644953353011,0.883668958673,0.521949630472,0.580170406748,0.636776435454,0.440843265053,0.842258314261,0.700786992236,0.543636805608,0.0531007398862,0.343794333163,
20197,0.445522685338,0.60720044407,0.664376777286,0.53984674823,0.59613530647,0.618346870951,0.578870375052,0.0,0.521949630472,0.71606665503,0.629557628251,0.459292836454,0.805368198334,0.693129417087,0.490750740933,0.0849237924841,0.52757472095,
20199,0.71209312777,0.642052900807,0.810823678123,0.598701325907,0.69762480495,0.778856255481,0.487690822196,0.0,0.521949630472,0.659053350825,0.531870178992,0.371927736064,0.418472225517,0.631318774311,0.603163769544,0.0408834026591,0.319726625696,
20201,0.71209312777,0.67295229701,0.854106040289,0.632535453887,0.570132755023,0.657390092373,0.563775896349,0.0,0.521949630472,0.631181003637,0.594570230584,0.368144505831,0.593141733546,0.66971695078,0.668431192326,0.0642016997713,0.509309275177,
20203,0.71209312777,0.669858104732,0.704135288468,0.531243919034,0.649068607646,0.587238111777,0.469158973352,0.809431040615,0.521949630472,0.621249808779,0.462862186519,0.443877207437,0.805368198334,0.602824258789,0.636526237959,0.0393854099198,0.240149600132,
20205,0.445522685338,0.530719020342,,0.629773124908,0.508072450517,0.592528082755,0.523652332668,0.0,0.521949630472,0.436154957623,0.554737371165,0.355047676864,0.568059010844,0.455520425521,0.5512476141,0.104834119535,0.451766092095,
20207,0.445522685338,0.571052246384,0.59036641119,0.358071125979,0.554456083501,0.6228318987,0.483089254618,0.0,0.521949630472,0.465062439864,0.530554919103,0.38988199751,0.544026123851,0.511537459528,0.538069114072,0.101826305711,0.52757472095,
20209,0.71209312777,0.428433402872,0.347889546333,0.665240869341,0.568266248669,0.371092599616,0.399986001729,0.0,0.357327414731,0.461249273381,0.673113369245,0.464273182022,0.457127769375,0.4310046591,0.563087551008,0.107126799108,0.562925747458,
21001,0.71209312777,0.415609079924,0.572899446169,0.601011169193,0.590108659825,0.496719782507,0.392214369049,0.0,0.357327414731,0.381422948729,0.679508783214,0.457861005931,0.333127147698,0.367253912808,0.387259547308,0.162864910056,0.52757472095,
21003,0.445522685338,0.370179744038,0.530366292865,0.603209959479,0.541473009847,0.502607699401,0.366037325812,0.774565543635,0.357327414731,0.417268967944,0.679218361368,0.471515700508,0.400185012603,0.397323142628,0.419700490616,0.20814352291,0.451766092095,
21005,0.71209312777,0.473419631347,0.604075895999,0.521709925596,0.37048570575,0.524351930471,0.478145391519,0.0,0.357327414731,0.533304554377,0.740442572676,0.507217669165,0.842258314261,0.556699055393,0.530831316413,0.144594631894,0.545437736011,
21007,0.445522685338,0.487166241537,0.561879742203,0.458690706957,0.599211611792,0.580552551423,0.468111732088,0.0,0.486944265782,0.392667133725,0.486753533412,0.4514342675,0.43743961296,0.487740637739,0.552844475907,1.0,0.58006316146,
21009,0.71209312777,0.512022576615,0.48316875559,0.620055720708,0.501388226427,0.511255456667,0.461230437011,0.450146962158,0.357327414731,0.43308947881,0.739509754956,0.406950769562,0.288385184803,0.41907531716,0.465646871901,0.19691866474,0.431533548159,
21011,0.445522685338,0.399474920732,0.497488782337,0.633786416207,0.55215456113,0.423421804892,0.368055905259,0.0,0.357327414731,0.347808293412,0.563187630096,0.424195825179,0.349042612655,0.295354482917,0.452146617947,0.129073189158,0.645512190974,
21013,0.445522685338,0.384362820633,0.589823716929,0.560917218681,0.510691892772,0.478069684297,0.417897741238,0.440756642287,0.357327414731,0.256672098689,0.587282387871,0.379089542349,0.302823533976,0.209184614248,0.542694981277,0.165639965323,0.562925747458,
21015,1.0,0.622476574078,0.565169231,0.551371841884,0.413876379426,0.445387151338,0.518213180376,0.338917227759,0.521949630472,0.649281030677,0.82331617353,0.543416221598,0.675464887416,0.648197113229,0.449309295287,0.127265481612,0.389173534068,
21017,0.445522685338,0.465670507314,0.557302976148,0.52430109741,0.481540791289,0.490256891538,0.448651165961,0.0,0.357327414731,0.469345801156,0.462280183964,0.452711841974,0.349042612655,0.451033450828,0.518887181486,0.131304594415,0.52757472095,
21019,0.71209312777,0.551088906497,0.609964056587,0.649682192292,0.612616686118,0.512903627595,0.456234960495,0.653762418973,0.357327414731,0.381358515186,0.705289625123,0.398406047919,0.333127147698,0.428652313685,0.573297055324,0.106366215219,0.613371326947,
21021,0.71209312777,0.557773527569,0.634517053483,0.654653488828,0.549403177354,0.494658182586,0.477479498701,0.479341879014,0.357327414731,0.502525440831,0.717977890859,0.406247804883,0.418472225517,0.429018657185,0.621116081203,0.144784228239,0.509309275177,
21023,0.71209312777,0.441299806969,0.622678107486,0.547494657612,0.535406774945,0.545522304458,0.459632295251,0.0,0.486944265782,0.419493687594,0.500716713051,0.485058097245,0.418472225517,0.44947977592,0.542614767508,0.122983478742,0.451766092095,
21025,0.445522685338,0.343975944731,0.503955085056,0.41466378322,0.776092866352,0.456593778789,0.403714682779,0.0,0.357327414731,0.240446803117,0.557725865049,0.393417413534,0.400185012603,0.203674575541,0.362402783657,0.130856266563,0.792386745175,
21027,0.445522685338,0.417110942618,0.526004332468,0.48797296504,0.531239416442,0.573234167797,0.41730625098,0.548444310785,0.357327414731,0.426389009113,0.558236163057,0.417853763012,0.593141733546,0.405040969803,0.51201348364,0.218566184296,0.562925747458,
21029,0.71209312777,0.458577776131,0.423788808643,0.379689503552,0.300127082051,0.482264667057,0.437698732244,0.0,0.521949630472,0.548563199739,0.555025194388,0.549939664317,0.70556315493,0.545588840475,0.417973111156,0.169174012915,0.545437736011,
21031,0.205140345291,0.420277935462,0.717283810763,0.613538375871,0.5278117936,0.510080626605,0.389649088364,0.0,0.357327414731,0.404973037569,0.557141096236,0.423600279014,0.349042612655,0.368696552189,0.545915059443,0.244702536446,0.52757472095,
