fips,resistance,recovery,resilience
29131,0.259679,0.712039,0.901154
29133,0.22071,0.648826,0.884065
29135,0.247918,0.60725,0.880339
29137,0.315568,0.764491,0.915219
29139,0.288378,0.722638,0.905959
29141,0.28074,0.725144,0.905622
29143,0.242865,0.718158,0.899426
29145,0.295071,0.659496,0.897469
29147,0.286437,0.714958,0.904615
29149,0.244099,0.719927,0.899898
29151,0.30105,0.614419,0.890357
29153,0.271856,0.731478,0.905357
29155,0.276508,0.753837,0.909483
29157,0.269141,0.665907,0.894327
29159,0.277489,0.694662,0.900092
29161,0.29971,0.736241,0.908879
29163,0.221219,0.629857,0.880999
29165,0.348501,0.641431,0.901201
29167,0.283471,0.710275,0.903172
29169,0.356892,0.820975,0.926951
29171,0.257598,0.759264,0.907429
29173,0.333027,0.633114,0.897933
29175,0.262912,0.700646,0.899593
29177,0.322609,0.706922,0.908901
29179,0.241086,0.732474,0.901142
29181,0.277966,0.728695,0.906021
29183,0.397389,0.658064,0.911998
29185,0.248696,0.751565,0.904913
29186,0.2655,0.672559,0.895244
29187,0.247328,0.702383,0.897244
29189,0.286718,0.680596,0.898332
29195,0.268355,0.704749,0.901011
29197,0.272514,0.785445,0.912562
29199,0.279708,0.784924,0.913367
29201,0.245121,0.697949,0.896363
29203,0.27604,0.707068,0.902273
29205,0.28139,0.750389,0.90979
29207,0.276772,0.70488,0.901899
29209,0.27313,0.692569,0.899756
29211,0.264382,0.739213,0.905975
29213,0.265175,0.659247,0.892579
29215,0.266546,0.732498,0.905173
29217,0.273751,0.697932,0.900332
29219,0.287084,0.682772,0.900223
29221,0.231122,0.713354,0.895746
29223,0.254521,0.739408,0.903625
29225,0.280944,0.709172,0.902833
29227,0.288278,0.767419,0.912988
29229,0.274698,0.725799,0.905476
29510,0.225125,0.727356,0.897867
30001,0.315746,0.744589,0.913166
30003,0.314578,0.802652,0.919899
30005,0.292259,0.800787,0.917396
30007,0.295533,0.637322,0.89409
30009,0.29477,0.706939,0.904851
30011,0.248199,0.706853,0.89921
30013,0.333703,0.718266,0.912078
30015,0.368658,0.802891,0.927331
30017,0.277425,0.716545,0.90473
30019,0.331798,0.755935,0.917573
30021,0.309947,0.741242,0.91208
30023,0.255511,0.660711,0.892327
30025,0.308509,0.653562,0.899792
30027,0.254342,0.737688,0.90378
30029,0.319884,0.673945,0.903773
30031,0.329061,0.682012,0.906327
30033,0.299912,0.679018,0.901463
30035,0.322193,0.822629,0.923016
30037,0.275387,0.687651,0.900069
30039,0.258183,0.646193,0.890018
30041,0.287811,0.760096,0.911749
30043,0.313164,0.650637,0.898569
30045,0.28074,0.696423,0.902237
30047,0.283204,0.749924,0.909815
30049,0.368344,0.787831,0.925231
30051,0.27318,0.713367,0.904243
30053,0.26086,0.727654,0.903649
30055,0.320231,0.708983,0.909918
30057,0.3395,0.693867,0.909546
30059,0.272172,0.659874,0.893914
30061,0.266761,0.712438,0.901491
30063,0.302502,0.693526,0.903712
30065,0.247642,0.715206,0.899119
30067,0.305481,0.684734,0.904031
30069,0.290646,0.698103,0.903818
30071,0.302786,0.774398,0.915962
30073,0.331683,0.752299,0.91679
30075,0.264938,0.646444,0.891554
30077,0.227689,0.627283,0.881074
30079,0.241168,0.722138,0.900495
30081,0.285771,0.699882,0.901805
30083,0.328492,0.708673,0.911085
30085,0.301403,0.803158,0.918694
30087,0.31997,0.79294,0.919844
30089,0.269975,0.713688,0.902743
30091,0.312705,0.784163,0.91854
30093,0.241138,0.695977,0.894832
30095,0.309029,0.678193,0.90312
30097,0.304658,0.713371,0.90778
30099,0.313841,0.694605,0.907177
30101,0.297402,0.761585,0.913774
30103,0.272295,0.681192,0.89816
30105,0.323075,0.772002,0.917771
30107,0.266891,0.663305,0.894463
30109,0.219439,0.680917,0.891552
30111,0.29794,0.678222,0.900795
31001,0.297408,0.685816,0.902095
31003,0.289018,0.75462,0.911968
31005,0.265129,0.639295,0.891401
31007,0.261058,0.667453,0.894441
31009,0.365176,0.718113,0.916834
31011,0.306521,0.746654,0.912413
31013,0.268706,0.712648,0.90273
31015,0.303045,0.77379,0.915874
31017,0.309178,0.758641,0.91419
31019,0.295652,0.662988,0.898283
31021,0.284397,0.748489,0.909998
31023,0.327417,0.721564,0.912427
31025,0.351967,0.711731,0.913464
31027,0.298822,0.726367,0.908423
31029,0.341779,0.780732,0.921509
31031,0.335871,0.733725,0.915452
31033,0.331107,0.700313,0.909782
31035,0.30146,0.682649,0.902607
31037,0.282603,0.669557,0.897608
31039,0.285927,0.701405,0.903215
31041,0.290717,0.720933,0.9064
31043,0.303593,0.662897,0.899352
31045,0.285608,0.75009,0.910538
31047,0.303055,0.677869,0.902162
31049,0.310727,0.779545,0.917417
31051,0.29694,0.737476,0.909998
31053,0.29236,0.68834,0.901371
31055,0.297915,0.673909,0.899153
31057,0.34315,0.795295,0.922877
31059,0.336288,0.776356,0.92015
31061,0.304541,0.767765,0.915071
31063,0.296923,0.687831,0.903902
31065,0.278998,0.764538,0.911096
31067,0.266136,0.638638,0.889177
31069,0.31186,0.808876,0.921122
31071,0.310736,0.72325,0.910631
31073,0.37572,0.787006,0.926533
31075,0.238839,0.65255,0.889818
31077,0.298391,0.766909,0.914321
31079,0.350147,0.676454,0.907404
31081,0.326332,0.723263,0.912721
31083,0.305796,0.741717,0.911497
31085,0.304408,0.693407,0.904453
31087,0.28079,0.768169,0.912167
31089,0.301127,0.737432,0.910241
31091,0.298937,0.67765,0.903115
31093,0.334312,0.765726,0.918694
31095,0.277222,0.708941,0.903673
31097,0.226884,0.627656,0.882479
31099,0.365482,0.730896,0.91807
31101,0.310389,0.71471,0.909278
31103,0.283229,0.654517,0.896484
31105,0.302614,0.740724,0.910539
31107,0.287012,0.766771,0.913098
31109,0.340878,0.707441,0.911312
31111,0.311094,0.707156,0.907536
31113,0.373048,0.68814,0.91472
31115,0.268138,0.620273,0.886233
31117,0.223942,0.651239,0.885707
31119,0.284686,0.694849,0.901297
31121,0.303844,0.721933,0.908599
31123,0.340404,0.746524,0.917301
31125,0.296744,0.775175,0.915074
31127,0.251208,0.654766,0.891262
31129,0.272938,0.686391,0.899365
31131,0.259856,0.696093,0.899063
31133,0.256326,0.754966,0.907125
31135,0.330007,0.697081,0.909356
31137,0.333207,0.720189,0.913115
31139,0.309325,0.720475,0.909964
31141,0.328487,0.672157,0.904327
31143,0.300487,0.74112,0.910911
31145,0.29774,0.717628,0.90769
31147,0.29236,0.736788,0.909284
31149,0.309508,0.778195,0.917253
31151,0.308404,0.718933,0.908475
31153,0.435112,0.704629,0.923535
31155,0.292423,0.731223,0.90831
31157,0.290689,0.703118,0.903384
31159,0.287191,0.691088,0.901853
31161,0.306506,0.763119,0.914452
31163,0.262214,0.77281,0.90982
31165,0.270245,0.626088,0.887414
31167,0.311543,0.642184,0.897018
31169,0.257204,0.747321,0.906216
31171,0.383615,0.812126,0.930148
31173,0.301229,0.811292,0.919658
31175,0.314375,0.775545,0.917071
31177,0.328265,0.67041,0.904087
31179,0.254884,0.622155,0.884151
31181,0.263067,0.758527,0.907856
31183,0.270021,0.670079,0.895899
31185,0.309038,0.696982,0.906342
32001,0.342992,0.735361,0.915634
32003,0.34619,0.647124,0.901707
32005,0.323176,0.654714,0.900544
32007,0.361695,0.683961,0.911181
32009,0.267688,0.68815,0.899111
32011,0.249859,0.578839,0.875835
32013,0.277323,0.69722,0.900782
32015,0.294347,0.696562,0.904095
32017,0.286356,0.771567,0.912674
32019,0.356795,0.671324,0.908025
32021,0.275221,0.805878,0.914989
32023,0.263342,0.686547,0.896493
32027,0.207948,0.552721,0.861523
32029,0.305633,0.569092,0.879291
32031,0.334539,0.680631,0.906088
32033,0.296814,0.745449,0.910886
32510,0.278071,0.700812,0.901838
33001,0.303148,0.683779,0.901571
33003,0.290564,0.614916,0.888755
33005,0.277066,0.67471,0.896636
33007,0.271821,0.678366,0.897059
33009,0.279706,0.684402,0.899126
33011,0.307,0.670277,0.900259
33013,0.324583,0.717459,0.91015
33015,0.355103,0.661928,0.905412
33017,0.296977,0.689411,0.901625
33019,0.267923,0.634492,0.887576
34001,0.287039,0.683759,0.899713
34003,0.27877,0.64484,0.891275
34005,0.338413,0.695396,0.908742
34007,0.277527,0.679846,0.897571
34009,0.31784,0.726335,0.90996
34011,0.257841,0.689862,0.895979
34013,0.256791,0.707563,0.898167
34015,0.330267,0.669817,0.903792
34017,0.237678,0.669356,0.888651
34019,0.339467,0.652547,0.902369
34021,0.319705,0.753768,0.914139
34023,0.31358,0.657796,0.899116
34025,0.301624,0.69862,0.903663
34027,0.320279,0.656765,0.900295
34029,0.302522,0.686349,0.901184
34031,0.248853,0.674112,0.891503
34033,0.26599,0.624191,0.884873
34035,0.298775,0.630445,0.891924
34037,0.307028,0.602332,0.888026
34039,0.291517,0.671582,0.897289
34041,0.294675,0.676841,0.898823
35001,0.30666,0.727932,0.908544
35003,0.281286,0.772163,0.912335
35005,0.302453,0.701644,0.905296
35006,0.270452,0.762651,0.909938
35007,0.257868,0.737519,0.904301
35009,0.317709,0.737552,0.912018
35011,0.269871,0.787185,0.913156
35013,0.278213,0.716616,0.903924
35015,0.285614,0.728114,0.907074
35017,0.245958,0.7428,0.902965
35019,0.271486,0.76298,0.909315
35021,0.268576,0.808893,0.915911
35023,0.243763,0.787388,0.909618
35025,0.277068,0.668621,0.895541
35027,0.284957,0.70045,0.902856
35028,0.376443,0.741843,0.920556
35029,0.257185,0.728437,0.903191
35031,0.2667,0.755627,0.908204
35033,0.249509,0.784452,0.910092
35035,0.29354,0.761255,0.912398
35037,0.257761,0.764858,0.908399
35039,0.276617,0.779248,0.912624
35041,0.292198,0.742002,0.909929
35043,0.343165,0.696267,0.909718
35045,0.272141,0.693726,0.899472
35047,0.244758,0.773944,0.907708
35049,0.308536,0.755215,0.912897
35051,0.23809,0.735932,0.901103
35053,0.258029,0.766422,0.908043
35055,0.258828,0.725862,0.903063
35057,0.241767,0.71135,0.897574
35059,0.286838,0.756416,0.911874
35061,0.25666,0.700244,0.89835
36001,0.297094,0.762375,0.912194
36003,0.273369,0.698313,0.900752
36005,0.185642,0.584411,0.861985
36007,0.262035,0.695458,0.897878
36009,0.290444,0.74453,0.909701
36011,0.280537,0.682688,0.898984
36013,0.278241,0.687938,0.899487
36015,0.253106,0.676239,0.893113
36017,0.260502,0.686994,0.896889
36019,0.256092,0.698488,0.897302
36021,0.255092,0.693614,0.896328
36023,0.258774,0.674943,0.894482
36025,0.276247,0.715083,0.903833
36027,0.281571,0.665378,0.895952
36029,0.259954,0.681456,0.89483
36031,0.274391,0.728579,0.905133
36033,0.25298,0.73873,0.903418
36035,0.270193,0.67773,0.896567
36037,0.277594,0.701117,0.901379
36039,0.254953,0.704707,0.898274
36041,0.33242,0.788166,0.920706
36043,0.258308,0.69973,0.897977
36045,0.310069,0.766797,0.914815
36047,0.190546,0.575785,0.861591
36049,0.297119,0.735884,0.909624
36051,0.288686,0.692591,0.901523
36053,0.290078,0.671851,0.897518
36055,0.271678,0.676093,0.895698
36057,0.23628,0.678522,0.890704
36059,0.319947,0.67785,0.903174
36061,0.226589,0.740995,0.899546
36063,0.262119,0.680788,0.895223
36065,0.279115,0.707582,0.902372
36067,0.271992,0.688278,0.898071
36069,0.294563,0.681424,0.900161
36071,0.287221,0.687906,0.900586
36073,0.260433,0.69782,0.898294
36075,0.259976,0.701992,0.898203
36077,0.273949,0.690002,0.899484
36079,0.322913,0.652139,0.900246
36081,0.217031,0.581172,0.866981
36083,0.285371,0.731613,0.906733
36085,0.230485,0.58401,0.871234
36087,0.272235,0.660061,0.893634
36089,0.266528,0.717488,0.901989
36091,0.305204,0.651793,0.896693
36093,0.264929,0.688598,0.896983
36095,0.262104,0.707084,0.900229
36097,0.260683,0.684526,0.895918
36099,0.242644,0.687037,0.893065
36101,0.270577,0.689642,0.898494
36103,0.328128,0.67784,0.904628
36105,0.263297,0.707261,0.899812
36107,0.293873,0.736477,0.908905
36109,0.266284,0.678854,0.895858
36111,0.275661,0.67796,0.897251
36113,0.26988,0.671716,0.895583
36115,0.288687,0.704315,0.903649
36117,0.305591,0.702976,0.904533
36119,0.256159,0.665061,0.891616
36121,0.278614,0.698419,0.901372
36123,0.287659,0.692008,0.901094
37001,0.258671,0.640719,0.887553
37003,0.228688,0.579302,0.869361
37005,0.264176,0.708582,0.901337
37007,0.238615,0.729283,0.899655
37009,0.256388,0.693958,0.897517
37011,0.262224,0.704981,0.899936
37013,0.242935,0.700979,0.896156
37015,0.2301,0.729303,0.899038
37017,0.209332,0.693528,0.890596
37019,0.267697,0.686907,0.897771
37021,0.260713,0.666584,0.893144
37023,0.237223,0.672094,0.890286
37025,0.294926,0.66359,0.897074
37027,0.241828,0.667176,0.890499
37029,0.360856,0.640573,0.904403
37031,0.286984,0.705325,0.903525
37033,0.235359,0.742566,0.90124
37035,0.275729,0.642046,0.890212
37037,0.28143,0.649449,0.893009
37039,0.249672,0.695398,0.896451
37041,0.268285,0.702551,0.900725
37043,0.272564,0.714525,0.903275
37045,0.24996,0.679095,0.893752
37047,0.236165,0.712349,0.896626
37049,0.309317,0.751236,0.912463
37051,0.355098,0.780676,0.922164
37053,0.325097,0.705214,0.909009
37055,0.367831,0.694888,0.913131
37057,0.262325,0.635529,0.88645
37059,0.269034,0.66954,0.894705
37061,0.256826,0.666666,0.892017
37063,0.309929,0.703862,0.905901
37065,0.23435,0.708024,0.895926
37067,0.276968,0.660265,0.893053
37069,0.287832,0.682153,0.899255
37071,0.260548,0.650533,0.889965
37073,0.271183,0.729215,0.904578
37075,0.245952,0.70652,0.897964
37077,0.278924,0.728383,0.905754
37079,0.217429,0.595596,0.871754
37081,0.294649,0.658928,0.89629
37083,0.226845,0.722123,0.89772
37085,0.277225,0.682399,0.897603
37087,0.272362,0.706519,0.902236
37089,0.253745,0.66918,0.892542
37091,0.235785,0.704896,0.895451
37093,0.265099,0.691039,0.89761
37095,0.280643,0.75473,0.909951
37097,0.269879,0.647187,0.889924
37099,0.25161,0.69988,0.897573
37101,0.29632,0.671056,0.898662
37103,0.274249,0.750624,0.90852
37105,0.288341,0.676222,0.898408
37107,0.256677,0.719721,0.901346
37109,0.263348,0.643397,0.888733
37111,0.229071,0.664475,0.888358
37113,0.251116,0.693735,0.896851
37115,0.251616,0.723459,0.901363
37117,0.249383,0.717528,0.900057
37119,0.298808,0.639056,0.893582
37121,0.237102,0.71915,0.898501
37123,0.227269,0.688686,0.891653
37125,0.260248,0.669583,0.893551
37127,0.265996,0.66973,0.894498
37129,0.281693,0.675747,0.897638
37131,0.227316,0.720211,0.896829
37133,0.364888,0.756284,0.920745
37135,0.26211,0.640058,0.888606
37137,0.251807,0.719403,0.900345
37139,0.27196,0.748324,0.907338
37141,0.279023,0.700187,0.901357
37143,0.270523,0.737232,0.906148
37145,0.254689,0.679091,0.894655
37147,0.279085,0.696021,0.900578
37149,0.258581,0.686571,0.897205
37151,0.267526,0.63567,0.887258
37153,0.251477,0.700863,0.897894
37155,0.248104,0.693084,0.895575
37157,0.273277,0.687751,0.897905
37159,0.262078,0.675429,0.894857
37161,0.229603,0.686812,0.891968
37163,0.25137,0.693315,0.896569
37165,0.229508,0.698847,0.89323
37167,0.234387,0.671778,0.890057
37169,0.257071,0.672189,0.8937
37171,0.237933,0.671525,0.890129
37173,0.301121,0.789694,0.916926
37175,0.292592,0.696473,0.902657
37177,0.260322,0.764759,0.907854
37179,0.334097,0.624278,0.896083
37181,0.255332,0.692151,0.897181
37183,0.36326,0.692974,0.911378
37185,0.222661,0.729475,0.898443
37187,0.248794,0.736172,0.902667
37189,0.209149,0.598952,0.871451
37191,0.286769,0.710767,0.903736
37193,0.241598,0.689808,0.894659
37195,0.279894,0.678802,0.897054
37197,0.25966,0.675659,0.895351
37199,0.239288,0.722216,0.898824
38001,0.358163,0.74456,0.919456
38003,0.315164,0.744515,0.913281
38005,0.336354,0.854761,0.928249
38007,0.325493,0.707108,0.9101
38009,0.303887,0.760063,0.914349
38011,0.342973,0.742392,0.917453
38013,0.307179,0.759305,0.914764
38015,0.381952,0.775098,0.924939
38017,0.346592,0.677364,0.907043
38019,0.311361,0.771784,0.916719
38021,0.311174,0.769443,0.916075
38023,0.297115,0.769694,0.914953
38025,0.287479,0.714131,0.905845
38027,0.287215,0.70406,0.904376
38029,0.286021,0.712785,0.905205
38031,0.3068,0.780974,0.917495
38033,0.258964,0.69598,0.899896
38035,0.32662,0.722497,0.911599
38037,0.286854,0.765589,0.912713
38039,0.319678,0.756551,0.91559
38041,0.280975,0.720237,0.90619
38043,0.284083,0.709777,0.904718
38045,0.326927,0.785553,0.919745
38047,0.311314,0.772366,0.916651
38049,0.320384,0.780382,0.918242
38051,0.28661,0.764242,0.913263
38053,0.322221,0.692232,0.907654
38055,0.326469,0.78031,0.919027
38057,0.329619,0.704658,0.91062
38059,0.341254,0.712439,0.912826
38061,0.302106,0.746656,0.912154
38063,0.31694,0.790155,0.919593
38065,0.309888,0.731241,0.911184
38067,0.325329,0.779075,0.918645
38069,0.280565,0.728748,0.907144
38071,0.314653,0.772313,0.9165
38073,0.344172,0.715726,0.913822
38075,0.336881,0.779596,0.920227
38077,0.330087,0.757225,0.917102
38079,0.278687,0.826163,0.918059
38081,0.314306,0.752222,0.914359
38083,0.303145,0.739707,0.91135
38085,0.295236,0.754309,0.911392
38087,0.30837,0.774334,0.916493
38089,0.29888,0.688733,0.902558
38091,0.342596,0.712637,0.913057
38093,0.294047,0.733053,0.908725
38095,0.302547,0.783188,0.917208
38097,0.277263,0.683393,0.899152
38099,0.27163,0.680137,0.897891
38101,0.35313,0.717417,0.91464
38103,0.323621,0.774192,0.918492
38105,0.309502,0.676603,0.90299
39001,0.243411,0.724439,0.899542
39003,0.257295,0.676434,0.894342
39005,0.279248,0.649322,0.892439
39007,0.26167,0.662325,0.892538
39009,0.21869,0.6471,0.881852
39011,0.309169,0.648992,0.897744
39013,0.259125,0.67591,0.894746
39015,0.273942,0.677966,0.895802
39017,0.279453,0.587738,0.880066
39019,0.273916,0.643922,0.891774
39021,0.297013,0.669018,0.899151
39023,0.272155,0.677685,0.896317
39025,0.323356,0.636395,0.896629
39027,0.272138,0.666521,0.894394
39029,0.244032,0.671886,0.891417
39031,0.249612,0.655066,0.889747
39033,0.280864,0.676808,0.897969
39035,0.237914,0.681683,0.890818
39037,0.282301,0.653458,0.894141
39039,0.279503,0.665054,0.895571
39041,0.389259,0.671975,0.912881
39043,0.26121,0.677462,0.895421
39045,0.332938,0.648694,0.900124
39047,0.263795,0.671758,0.893579
39049,0.302422,0.700749,0.903369
39051,0.281808,0.654966,0.89413
39053,0.242687,0.687675,0.893778
39055,0.301179,0.60822,0.888169
39057,0.329921,0.735795,0.912976
39059,0.258445,0.674564,0.894575
39061,0.250021,0.679898,0.893071
39063,0.277537,0.624699,0.888002
39065,0.263435,0.659244,0.891535
39067,0.246246,0.689814,0.895396
39069,0.289843,0.675645,0.899732
39071,0.264265,0.687457,0.897228
39073,0.249016,0.683326,0.89453
39075,0.285647,0.585722,0.881733
39077,0.282345,0.662979,0.895197
39079,0.231756,0.67628,0.889947
39081,0.245498,0.699295,0.896576
39083,0.284141,0.666851,0.896802
39085,0.291109,0.644142,0.89281
39087,0.262971,0.69324,0.897289
39089,0.287763,0.663633,0.896035
39091,0.279939,0.662019,0.895231
39093,0.286055,0.661992,0.894919
39095,0.232144,0.666748,0.887353
39097,0.268883,0.671751,0.894405
39099,0.263454,0.676212,0.895036
39101,0.251907,0.664035,0.891363
39103,0.336198,0.63195,0.897529
39105,0.255177,0.706522,0.898741
39107,0.302132,0.618028,0.890593
39109,0.297789,0.65334,0.896279
39111,0.256751,0.714871,0.901229
39113,0.259701,0.675898,0.894161
39115,0.240423,0.705569,0.897006
39117,0.278329,0.670526,0.896016
39119,0.270427,0.674466,0.895908
39121,0.222844,0.657409,0.885334
39123,0.288807,0.688281,0.900548
39125,0.275637,0.674523,0.896531
39127,0.266331,0.685253,0.896874
39129,0.274983,0.683681,0.898086
39131,0.249572,0.715659,0.899458
39133,0.260198,0.601954,0.879083
39135,0.293168,0.654927,0.896019
39137,0.298033,0.62245,0.891026
39139,0.259766,0.665506,0.892914
39141,0.268565,0.700006,0.899721
39143,0.272501,0.659783,0.892999
39145,0.23833,0.708297,0.896102
39147,0.303924,0.680577,0.902183
39149,0.292221,0.614524,0.888336
39151,0.271452,0.658472,0.892435
39153,0.269093,0.655161,0.891412
39155,0.269195,0.673379,0.895163
39157,0.262276,0.64894,0.890304
39159,0.310063,0.631748,0.893945
39161,0.27136,0.635213,0.889216
39163,0.266946,0.688358,0.897082
39165,0.343273,0.609414,0.894404
39167,0.258069,0.665905,0.892738
39169,0.282473,0.661414,0.895284
39171,0.257629,0.644578,0.888357
39173,0.283189,0.674914,0.896991
39175,0.293673,0.674574,0.900233
40001,0.261085,0.745353,0.906402
40003,0.242828,0.740427,0.903447
40005,0.251475,0.74304,0.904499
40007,0.297228,0.717267,0.906568
40009,0.262228,0.647363,0.889588
40011,0.257347,0.734139,0.903578
40013,0.266684,0.74195,0.906349
40015,0.263705,0.772529,0.910307
40017,0.329604,0.67344,0.904566
40019,0.275566,0.693318,0.899596
40021,0.273856,0.768164,0.91063
40023,0.253409,0.772775,0.909109
40025,0.293201,0.718977,0.906866
40027,0.312375,0.684155,0.903315
40029,0.293394,0.752616,0.910913
40031,0.316818,0.784509,0.917515
40033,0.297826,0.820086,0.92018
40035,0.256962,0.740059,0.904549
40037,0.250054,0.676529,0.893679
40039,0.267168,0.692996,0.899143
40041,0.253407,0.699259,0.897759
40043,0.30707,0.747239,0.912479
40045,0.280185,0.731092,0.907222
40047,0.27649,0.69007,0.899602
40049,0.273255,0.720382,0.904118
40051,0.266242,0.684159,0.897208
40053,0.308446,0.76084,0.91432
40055,0.269926,0.779733,0.911441
40057,0.242463,0.778986,0.908804
40059,0.263832,0.656959,0.892116
40061,0.260097,0.712067,0.901156
40063,0.232777,0.741167,0.901617
40065,0.309772,0.776162,0.916367
40067,0.263866,0.75036,0.907273
40069,0.252738,0.750627,0.90548
40071,0.284299,0.736781,0.90778
40073,0.27615,0.710755,0.903355
40075,0.265476,0.761223,0.909002
40077,0.260948,0.727358,0.903716
40079,0.271815,0.734336,0.905907
40081,0.242004,0.695385,0.895246
40083,0.274379,0.676758,0.896324
40085,0.313153,0.782606,0.917385
40087,0.289824,0.682672,0.900124
40089,0.249355,0.733289,0.902503
40091,0.239922,0.732553,0.900167
40093,0.253168,0.675298,0.894783
40095,0.264098,0.686562,0.897617
40097,0.250481,0.688105,0.89621
40099,0.317156,0.782329,0.917538
40101,0.247307,0.745586,0.903404
40103,0.274511,0.713044,0.903485
40105,0.257312,0.711117,0.900219
40107,0.266838,0.773381,0.910519
40109,0.303481,0.720011,0.907147
40111,0.240948,0.747224,0.9031
40113,0.26362,0.714433,0.901685
40115,0.276771,0.764237,0.910714
40117,0.261646,0.734948,0.904808
40119,0.229873,0.617649,0.879092
40121,0.24687,0.754506,0.904706
40123,0.278714,0.744491,0.908321
40125,0.273091,0.72418,0.904537
40127,0.253441,0.759653,0.907058
40129,0.304541,0.771286,0.91569
40131,0.290986,0.676947,0.898958
40133,0.241758,0.739335,0.902201
40135,0.269128,0.71833,0.902707
40137,0.261601,0.68789,0.897533
40139,0.309377,0.669803,0.901802
40141,0.291142,0.779594,0.915023
40143,0.266262,0.654895,0.890996
40145,0.299444,0.642858,0.894945
40147,0.260793,0.658274,0.892098
40149,0.273572,0.738023,0.907352
40151,0.277524,0.740433,0.908078
40153,0.278395,0.655773,0.894196
41001,0.282981,0.743186,0.909375
41003,0.255598,0.635842,0.887005
41005,0.341278,0.658358,0.90302
41007,0.292898,0.708064,0.904365
41009,0.281578,0.681755,0.898081
41011,0.262679,0.724499,0.902859
41013,0.304647,0.711088,0.907239
41015,0.260665,0.715333,0.901941
41017,0.328016,0.663408,0.903053
41019,0.25634,0.714339,0.900492
41021,0.27557,0.761826,0.909883
41023,0.27297,0.776763,0.911421
41025,0.30261,0.780009,0.916386
41027,0.338432,0.677483,0.906661
41029,0.270527,0.673413,0.895884
41031,0.291341,0.724844,0.907247
41033,0.246008,0.688477,0.894701
41035,0.281401,0.715044,0.904465
41037,0.277505,0.768081,0.911506
41039,0.268426,0.68474,0.897379
41041,0.277404,0.706686,0.902466
41043,0.291271,0.690829,0.901134
41045,0.240909,0.72336,0.90009
41047,0.314454,0.73915,0.911451
41049,0.303345,0.703218,0.905887
41051,0.255088,0.69579,0.896593
41053,0.313367,0.706972,0.907186
41055,0.25567,0.803376,0.913368
41057,0.286689,0.704815,0.903702
41059,0.304774,0.728155,0.908969
41061,0.288842,0.724541,0.906612
41063,0.28278,0.740562,0.908968
41065,0.292841,0.728811,0.907886
41067,0.326905,0.604923,0.890711
41069,0.247774,0.633984,0.885724
41071,0.27844,0.669261,0.89574
42001,0.294276,0.668831,0.898196
42003,0.264946,0.688705,0.897248
42005,0.258061,0.696506,0.898197
42007,0.254475,0.683116,0.895124
42009,0.267757,0.681598,0.897402
42011,0.267104,0.648216,0.890596
42013,0.283123,0.688273,0.900063
42015,0.2688,0.665536,0.894652
42017,0.306852,0.65207,0.897185
42019,0.294564,0.678241,0.899446
42021,0.273976,0.723922,0.904627
42023,0.265237,0.725852,0.904796
42025,0.257921,0.683218,0.896045
42027,0.300862,0.75026,0.911738
42029,0.312307,0.681529,0.902894
42031,0.261506,0.698704,0.899131
42033,0.24627,0.681024,0.893516
42035,0.274777,0.689143,0.899382
42037,0.241371,0.669225,0.890267
42039,0.257126,0.675965,0.894864
42041,0.326421,0.688592,0.906439
42043,0.327969,0.766,0.916457
42045,0.280485,0.675381,0.897333
42047,0.277978,0.677144,0.897698
42049,0.272385,0.666874,0.894763
42051,0.246863,0.706104,0.897032
42053,0.245507,0.732247,0.901364
42055,0.288097,0.682067,0.899087
42057,0.297001,0.743226,0.910471
42059,0.235236,0.706485,0.896101
42061,0.243635,0.701054,0.896575
42063,0.260824,0.690331,0.897457
42065,0.255325,0.679293,0.895327
42067,0.266436,0.656213,0.891975
42069,0.26621,0.68153,0.896527
42071,0.287838,0.633231,0.890799
42073,0.266406,0.681859,0.89687
42075,0.328294,0.698984,0.908203
42077,0.257462,0.648753,0.888977
42079,0.260177,0.67518,0.894441
42081,0.274703,0.676106,0.897233
42083,0.24494,0.687845,0.894826
42085,0.241611,0.673304,0.891495
42087,0.242292,0.668908,0.89122
42089,0.293469,0.711326,0.905129
42091,0.278101,0.657792,0.893738
42093,0.260558,0.654154,0.891264
42095,0.293071,0.678812,0.898728
42097,0.253616,0.685283,0.895352
42099,0.293878,0.691193,0.902003
42101,0.225637,0.701251,0.89354
42103,0.312184,0.676026,0.902109
42105,0.255838,0.700796,0.89853
42107,0.258394,0.680441,0.895304
42109,0.267579,0.651812,0.890853
42111,0.266102,0.698275,0.899904
42113,0.248979,0.724335,0.900899
42115,0.258533,0.682816,0.896026
42117,0.283471,0.699333,0.90186
42119,0.266467,0.683872,0.897233
42121,0.256129,0.696145,0.897918
42123,0.282028,0.689806,0.900472
42125,0.267892,0.673335,0.895617
42127,0.261528,0.702628,0.899425
42129,0.264441,0.671702,0.894758
42131,0.267072,0.65948,0.893196
42133,0.323849,0.673149,0.90338
44001,0.25873,0.684244,0.895996
44003,0.276431,0.661379,0.894276
44005,0.302064,0.736995,0.910025
44007,0.239172,0.682638,0.891441
44009,0.308221,0.694605,0.903807
45001,0.246276,0.678262,0.893111
45003,0.269342,0.719215,0.902813
45005,0.202222,0.73875,0.89668
45007,0.263312,0.66486,0.893121
45009,0.221208,0.705108,0.893523
45011,0.240739,0.727275,0.900694
45013,0.346819,0.706925,0.912078
45015,0.334367,0.703711,0.909652
45017,0.242717,0.662053,0.889791
